session;created;modified;ended;expired;datenschutz;flen_AN1;flen_UM1;flen_AN2;flen_UM2;flen_WI1;flen_AN3;flen_UM3;flen_WI2;flen_AN4;flen_UM4;flen_WI3;tc_st;tc_sr;tfe_1_st;tfe_2_st;tfe_3_st;tfe_4_st;tfe_5_st;sel_1_st;sel_2_st;sel_3_st;sel_4_st;sel_5_st;enr_1_st;enr_2_st;enr_3_st;enr_4_st;enr_5_st;rel_1_st;rel_2_st;rel_3_st;rel_4_st;tfe_1_sr;tfe_2_sr;tfe_3_sr;tfe_4_sr;tfe_5_sr;sel_1_sr;sel_2_sr;sel_3_sr;sel_4_sr;sel_5_sr;enr_1_sr;enr_2_sr;enr_3_sr;enr_4_sr;enr_5_sr;rel_1_sr;rel_2_sr;rel_3_sr;rel_4_sr;standort;standort_other;semester;lehramt;lehramt_other;fach;fach_other
GgaquBLs_q4--QNOGgz3yzv38XTZ52mBvJXHFFXpbeAMEhx2IIEFWm2G36i-MXcd;01.06.2019 11:00;01.06.2019 11:02;NA;NA;1;4;3;4;4;3;4;4;2;4;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ploTaX5DGVqHfz-gODvvGtRarnLl6pjGNWw_EGiiVeZsdod2SW1lBHEI_uT8bIOQ;01.06.2019 11:48;01.06.2019 11:49;NA;NA;1;4;3;4;3;2;3;3;1;4;3;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KIHcJwMMo7DaH-BzKq3jyDZJHwkBdYIiz2MIxXaSHKfxRK6UxiIaJvKwExaAf6kq;01.06.2019 12:37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5suMPJi1Kf7d7f0GTPYodA14fPsYdQIqJjN2Jiq18ulpr3md3_gcqhVD4BPDUDBO;01.06.2019 12:53;01.06.2019 13:09;01.06.2019 13:09;NA;1;4;4;4;3;2;4;4;2;4;4;3;2;2;4;5;5;4;5;5;6;5;5;4;5;4;6;6;5;5;6;6;4;5;4;5;5;5;5;4;4;4;5;5;5;5;5;5;4;5;4;5;6;NA;2;1;NA;5, 12, 39;NA
qQ9t4CYXtYLCBRuoJmmZFuLDAg-W1UIeMLyhkNIiRbZpRVorvy3GNraQ-tSuafZR;01.06.2019 13:00;01.06.2019 13:16;01.06.2019 13:16;NA;1;4;3;4;3;3;4;4;1;4;3;1;2;2;2;3;1;5;1;3;6;2;2;1;6;6;2;2;6;5;4;5;5;3;3;2;5;1;5;5;5;4;1;3;2;5;1;5;5;6;6;5;6;NA;6;1;NA;12, 39;NA
Kyu1EkiTOzhc5glpoh-o1V30IujRvZ-dBf2DTj0Kh0CaLMVrQ9YWzJ-gi2xx-ItF;01.06.2019 14:03;01.06.2019 14:13;NA;NA;1;4;4;4;3;3;3;4;1;3;4;2;2;NA;2;2;2;4;1;4;2;6;5;3;2;1;3;3;3;5;6;4;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
D7hzNKaZx_EkcjS_5TR2YnfPH0WmSrZdi1LfyYuETppM5bEU5__sCUzBlbad-FdD;01.06.2019 14:13;01.06.2019 14:19;01.06.2019 14:19;NA;1;3;3;3;3;3;4;3;2;4;3;2;2;2;3;3;2;3;2;4;5;3;3;2;2;2;4;3;3;3;3;4;3;3;2;4;2;2;3;3;4;3;3;3;4;5;4;3;3;3;4;3;6;NA;2;1;NA;5, 12, 39;NA
hiC8hlEWUdPucqZpXKGb2b75wGpw1sj07zuC8S06BoTe4t8Xrs72y3VMI8CvkgnW;01.06.2019 14:42;01.06.2019 14:52;01.06.2019 14:52;NA;1;4;3;4;3;4;4;2;2;3;3;2;2;1;4;3;2;3;2;3;4;2;3;3;5;5;5;5;5;5;6;5;5;4;2;2;2;1;2;3;2;2;2;5;5;5;5;5;5;6;4;5;6;NA;2;7;NA;12, 13;NA
hiC8hlEWUdPucqZpXKGb2b75wGpw1sj07zuC8S06BoTe4t8Xrs72y3VMI8CvkgnW;01.06.2019 14:53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1Ikq7fyTLGQA7xXwpG1eEMib5fC5tNT36Pj4qHBiDQ6KegqeLFuuVlDk_11mWgkJ;01.06.2019 15:33;01.06.2019 15:35;01.06.2019 15:35;NA;1;4;2;3;3;3;3;4;3;4;3;3;2;2;3;4;4;4;4;3;3;4;4;4;3;4;3;3;4;4;4;4;4;4;3;5;4;4;NA;4;3;4;4;5;4;4;3;4;3;4;4;4;6;NA;4;1;NA;12, 13;NA
NGduDAXvCiV35884Z_RjiGLY1Sqc3pGmjQafWgAf7bObdCZutvVG1oRzeemsYFLE;01.06.2019 15:42;01.06.2019 15:44;NA;NA;1;4;4;3;4;3;4;2;2;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
VkjN0dfIqeKEeUXrjlLaiEOokjbaL0Mlbsjh019HstILy6HDqKwox-UwujgJJl4W;01.06.2019 20:11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
oRPOyFqs9zZQIHSHX76yHpietfZ-yVOiFDWId5xT6XX48zcu4aZf-By9bpBakGpN;01.06.2019 21:36;01.06.2019 21:42;NA;NA;1;3;4;4;3;3;4;4;2;4;4;3;2;NA;3;2;1;3;1;3;4;4;3;2;2;5;4;2;4;3;4;5;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Rykg_t31v-Pkxsnt67zPQ7zblNxJRkBoQMqfTkiscXHLRZDZzRctIPfrKNVvxGhq;02.06.2019 00:41;02.06.2019 00:54;02.06.2019 00:54;NA;1;3;4;3;2;2;4;3;1;3;3;1;2;1;5;4;6;4;2;4;5;3;3;3;3;4;6;4;4;4;6;4;5;4;4;4;4;1;1;3;3;3;3;3;4;5;4;4;6;5;6;5;6;NA;2;1;NA;12, 31;NA
zqG8OAR-BEiLazrKXzubd3677sh45ji_ZqLY539ktznYd-xbGLLUt5jCf6_pOwpn;02.06.2019 10:57;02.06.2019 11:13;02.06.2019 11:13;NA;1;4;3;3;4;4;4;2;3;3;2;1;2;1;1;1;1;2;1;2;2;4;3;2;3;2;4;3;2;3;4;4;4;1;1;1;2;1;3;2;3;3;1;4;2;2;2;2;3;3;3;3;1;NA;4;1;NA;15, 31;NA
zqG8OAR-BEiLazrKXzubd3677sh45ji_ZqLY539ktznYd-xbGLLUt5jCf6_pOwpn;02.06.2019 11:13;02.06.2019 11:36;02.06.2019 11:36;NA;1;4;4;4;1;3;4;4;2;4;1;2;1;1;2;3;2;4;1;3;5;2;2;2;5;4;5;6;3;5;6;5;4;2;2;1;1;1;3;4;2;2;2;4;4;4;5;3;6;5;5;4;1;NA;4;1;NA;15, 31;NA
TGnCeik-6YLXw2v8DkCkuYjiMN3VPDF7rzc9NAnFq8IH0m8LAxOqkbRiwTX86t_i;02.06.2019 11:29;02.06.2019 11:34;NA;NA;1;4;2;4;2;3;4;1;4;4;3;1;2;NA;5;2;1;4;6;6;2;5;5;2;6;3;4;4;2;6;6;5;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
538Z0rxRoNJxfZFTTJgDfJHX09RP8pL6aVN-OCsReS5Kp711yYJIqcM6Ix5C8aa2;02.06.2019 11:37;02.06.2019 11:46;NA;NA;1;3;4;3;2;3;3;3;2;3;4;2;2;NA;4;3;4;4;2;3;4;4;2;4;3;4;2;2;5;5;5;5;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
zqG8OAR-BEiLazrKXzubd3677sh45ji_ZqLY539ktznYd-xbGLLUt5jCf6_pOwpn;02.06.2019 11:37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GZmvpHihw6UrUeO46iuhX4Q1bYBhqybRNCZIMzhyIPJYhVoBD74OC8vWayOhFlTA;02.06.2019 15:41;02.06.2019 15:46;NA;NA;1;4;4;4;2;2;4;3;1;4;3;1;2;NA;3;4;3;2;1;3;6;4;3;3;5;6;6;4;6;6;6;6;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pb1oalrbqZGEJs0luCK17WQIhroPTvCnnfzAktlJ-gAi0ckALwqOTCrg0xG3Dp8g;02.06.2019 17:43;02.06.2019 17:43;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
_jZd7RNG8Zebp8aOv-7xPuoOhASNxX9bc8QjOEfa4bLdhbAIP5R9gnRDbp4ewOY0;02.06.2019 19:20;02.06.2019 19:43;02.06.2019 19:43;NA;1;4;4;4;3;3;4;4;2;4;4;1;2;1;2;3;1;2;1;5;5;4;4;3;4;2;5;4;3;5;6;4;6;2;2;1;1;1;5;5;5;5;5;3;2;3;3;3;5;6;4;5;6;NA;2;1;NA;9, 12;NA
kTuuyxJgn9GVUluOoDN2I_-XLKSpOZmqJYT-Cg6lhQLQiwq14Teba_dc6llOtXHo;02.06.2019 20:01;02.06.2019 20:01;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
h5S09lXwujVxE65ywKDUSkqRuMvSnThnNTk0iaqmWxWHECVkq9mp3lP4CbzRhkQZ;02.06.2019 22:11;02.06.2019 22:25;02.06.2019 22:25;NA;1;3;4;4;2;4;3;3;2;4;3;1;2;1;3;3;1;2;2;5;5;3;2;3;2;5;2;4;2;3;5;5;5;4;2;4;2;1;2;6;3;4;2;4;4;5;5;4;5;5;5;6;6;NA;2;1;NA;12, 39;NA
ECTfdTZRDvuYdsfqdEeC6QUyzcRiDlbZuJtCkDuD-8AIi20aREJVa8hUppKxScHr;02.06.2019 22:16;02.06.2019 22:31;02.06.2019 22:31;NA;1;4;4;4;3;3;4;3;2;4;3;1;2;2;3;5;2;3;3;3;4;5;4;2;5;4;5;4;5;5;6;6;4;3;2;3;5;4;4;4;5;4;4;4;4;3;4;3;5;4;5;5;6;NA;2;1;NA;4, 12, 37, 39;NA
kI1ALuJeT0swbLHuk9VveqO3Hm-1KC93o8SQ4Vg5GBlxMbKCf42Oa8N6r4OXTjQC;03.06.2019 08:01;03.06.2019 08:01;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
FvZOm9eZECSXZX50NgRpg7Lyhpr4-u5xurUcsjkrjUoSHg_y79a8eEpGbtEjAlxN;03.06.2019 08:11;05.06.2019 11:07;NA;NA;1;4;4;4;3;2;4;2;2;4;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
QDuEHHnbDuKVgvrL7RGLw7tad18ynYITp8mNkQY3yuUU8S0l_CslQ-oh4zCWpfDs;03.06.2019 09:00;03.06.2019 09:07;03.06.2019 09:07;NA;1;4;4;4;4;4;4;4;1;4;4;1;2;2;4;4;2;2;1;6;6;6;4;5;5;5;4;5;4;6;6;6;5;2;2;1;2;1;4;4;4;4;4;6;4;4;5;5;6;6;6;6;2;NA;4;5;NA;51;NA
LHXNIC7I-yRb3SqjuF8VWs0devSWqhMNnpKnxmzb5o8Cf0rAr4HE9mNhgG-peHca;03.06.2019 09:12;03.06.2019 09:13;NA;NA;1;3;4;3;3;4;4;4;2;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PbykfogDGeckGQaOx3-wzQnjSPFyZT_xyG7OKqqcoAK4uucrIyAs9Vpv4uiO0YMO;03.06.2019 09:22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9YvPN9diWOMgHrF2jegEKHTFM_0-D1d0n866IGx-SkpOYDqzPE_8poMJCO9W7Xjc;03.06.2019 10:19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EXEFV3VhzHerMQeJd4l-NXE9IWy8UYBV9xVNxSA3UKUgg4efEXziXGYisLUOE9Ix;03.06.2019 10:21;03.06.2019 10:36;03.06.2019 10:36;NA;1;4;4;4;3;3;4;4;2;3;4;1;2;1;2;3;2;4;2;5;5;5;5;4;3;3;3;3;3;5;5;5;5;3;3;2;2;2;2;2;2;2;2;5;5;5;5;4;5;5;5;5;6;NA;2;1;NA;5, 31, 39;NA
AT1xmKCzGqJphpB92uDjICf8cGDeJDfTg32Trc8QtAK41KsYFda4_Lm1rLdsjBpC;03.06.2019 10:34;03.06.2019 10:52;03.06.2019 10:52;NA;1;4;4;4;2;4;4;3;2;4;3;1;2;1;2;2;1;5;2;3;5;NA;6;3;6;5;6;4;4;6;4;6;5;1;3;1;1;1;6;5;4;6;2;6;6;6;6;6;6;6;4;6;6;NA;2;1;NA;5, 31, 39;NA
h_06S-PwDEK29lbENMPE7KHClnLqvLpTidjQZ83Ywnds31Cj5k05KgwYQmjyFXHM;03.06.2019 11:08;03.06.2019 11:25;03.06.2019 11:25;NA;1;4;3;2;2;3;4;4;2;3;4;2;2;1;5;2;4;5;2;4;4;4;4;4;2;5;4;3;4;4;4;6;5;2;2;1;4;2;3;4;3;4;3;3;4;4;5;5;4;4;4;5;6;NA;2;1;NA;31, 39;NA
klIcjwZ3juKq8AaVLgk-_a929EgwMuDZm8-0RcK_SpYht4ciqGNyK4AZxtw7g18G;03.06.2019 11:11;03.06.2019 11:12;NA;NA;1;4;3;4;3;2;4;3;1;4;4;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
JPzNaEayDSUI6httvurjvs_3rgdkhlHvAPYxBBxI5nkV9NrnZx_2p_N-GhP7d6RB;03.06.2019 12:36;03.06.2019 13:07;03.06.2019 13:07;NA;1;4;4;4;3;2;3;3;2;4;3;1;2;1;3;4;2;3;2;4;5;4;4;4;3;5;2;4;2;5;3;5;5;3;2;2;2;2;4;4;4;4;4;3;3;4;3;3;5;3;5;5;2;NA;8;5;NA;51;NA
xagkhdgML90UhHaX4fZCtc888FiIKoxJpwfMqVgIVtJeClm9Jmg44RwMGul2zFeK;03.06.2019 14:49;03.06.2019 14:50;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NjK7dPyw7fd45GIMMMJpJQy_Xn1wGMTceEJoS4qSszIByrmFlKWcB9LqumGPoASu;03.06.2019 14:59;03.06.2019 15:08;03.06.2019 15:08;NA;1;4;2;3;2;3;4;3;2;3;3;2;2;1;2;2;2;3;2;3;4;2;2;3;4;2;5;3;2;3;5;4;5;2;1;1;1;2;3;4;4;2;4;2;5;5;5;3;3;6;5;5;6;NA;2;1;NA;12, 18, 39;NA
B64zfg-VDY1W9HUSE3ref8nOl6ErxY5SLE6S21xq4Zt534rur0FeC-98CBKQ-tiT;03.06.2019 15:09;03.06.2019 15:43;03.06.2019 15:43;NA;1;3;4;3;2;2;3;3;3;4;4;2;2;2;1;4;1;2;1;1;4;3;2;2;3;3;4;2;4;5;4;4;4;2;2;1;2;1;2;3;3;2;2;4;4;6;3;3;5;4;4;4;6;NA;2;1;NA;12;NA
quUrvzRPm0XoiR0G24MrC-fXxEvmm0Z7LT86jImgT1ib673DU6gzDWc-zmnv04Ye;03.06.2019 15:11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
B64zfg-VDY1W9HUSE3ref8nOl6ErxY5SLE6S21xq4Zt534rur0FeC-98CBKQ-tiT;03.06.2019 15:43;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0Xr6AffDY12Z29gGUmNUKuKwmCrppZbcSbR3Tsr2mLLqXm9EcfflT4lAzYN2vEbK;04.06.2019 11:03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0h58t35AtYQv4a7aA35nMNlijMhVjWL3LBL3JbqfZAIsrn8CWZYI40oiHqNeK26c;04.06.2019 13:48;04.06.2019 14:00;NA;NA;1;4;4;3;3;2;4;4;3;4;4;3;2;NA;2;3;2;1;2;3;4;4;NA;3;2;2;3;3;3;3;5;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5St2kZUqroNohnONRCUOUEkob-xpdzYSGkyqGkGoZf5AWZAeZ3mB8CqmlfYyxuGe;05.06.2019 08:07;05.06.2019 08:16;NA;NA;1;4;4;4;3;3;4;3;2;4;3;3;2;NA;3;4;2;4;1;5;4;3;5;3;3;4;2;3;4;5;4;5;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
K6RsWqxDwoms2US6oLJcQ7n1NXj-CfUjTJ-nnh9e62SFqt1xqauPFv9__ZWX_ppj;05.06.2019 17:58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
g0CTPdWAhzRKCOTPC-u-J7JdSFu0nVWB9jf_C1csFxVp6u2pQQz3Hkwyd7dfKR8b;05.06.2019 17:58;05.06.2019 17:58;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
b_LDHVzZRNVNULbcmYkwjozOMN-GPZRWZoZJsnys7zJhM4CIfoGb0YUCksNTuBFa;06.06.2019 17:26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NDH9lWd_sCDqjwuFDeu38IFX545oe5vtPEx_wIY3PFf9DM62-EtCN_vG2-9JkCci;07.06.2019 19:15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
uQeRVGyjkhNXUC28E3LIbhlhQfPqoQs4-llxhBUSMRb1-46W66qXCeY8azL8vKrX;08.06.2019 01:49;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
yYt3T6p0KC_SIu8005b5U8fgg5x3z1oOgLPpCiyXoEl5shpn33bGyOiCCqshcM8B;08.06.2019 13:25;12.06.2019 21:13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
kWFFqFfWrregsmF29O-gH3s8FSvDm303VVTkMk37nZESxRRbaYIiN_z0Upz0XMm7;08.06.2019 17:05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
t-jYZzOCoC0QS4Rao0NlyfY4KgEZABaIzFGAG-JensOHt7AORwKjRM4_DsCnFlxu;09.06.2019 13:03;09.06.2019 13:03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
lWNQ7raqRNAHKRi_fRo38ZGjeMMzSFnXnBe3FxAJ4AqBbE0QItLth0CG_NN7Bnl6;11.06.2019 21:40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9kv15L_MiMaYH0Br7vd1almXYh9c9cKCEveelkPYXiiLbz9pvai8rwioOMRLWqlS;13.06.2019 11:42;13.06.2019 12:10;13.06.2019 12:10;NA;1;3;4;4;2;4;4;4;3;4;4;3;2;1;1;2;4;3;2;6;6;6;3;2;2;6;3;6;2;4;6;6;5;2;5;2;5;3;6;4;5;5;4;2;6;4;4;2;3;6;4;5;6;NA;4;1;NA;44;NA
NuKhbK1XjFF5E0AwR2PtybyrkB-9-kLuCZadoVjofh7CHOXa9FdC0L33Vop-Ez_s;13.06.2019 22:55;13.06.2019 23:00;NA;NA;1;4;3;3;3;2;3;3;2;4;3;2;1;NA;5;2;4;1;4;4;4;4;4;4;4;4;3;4;5;4;4;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
